2018-12-15 00:09:57,336 | INFO     | image_to_pdf.py-FileConversion-0038 | conversion of image to pdf starting 
2018-12-15 14:41:14,398 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:41:14,400 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:41:18,936 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:41:27,185 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:41:39,748 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:42:09,903 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:42:21,180 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:43:52,718 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:43:52,778 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:43:52,779 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:43:52,793 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:43:56,881 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:43:56,941 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:43:56,968 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:43:56,969 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:43:56,970 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:43:56,971 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:00,421 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:00,426 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:00,430 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:01,378 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:44:14,906 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:44:35,255 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:44:35,256 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:44:35,257 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:44:35,295 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:44:35,352 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:44:35,377 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:44:35,378 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:44:35,378 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:44:35,379 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:35,383 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:35,392 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:35,399 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:44:35,962 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:44:43,133 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:48:39,323 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:48:39,337 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:48:39,338 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:48:39,343 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:48:39,354 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:48:39,406 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:48:39,432 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:48:39,433 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:48:39,433 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:48:39,434 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,436 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,436 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,437 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,724 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:48:39,724 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:48:39,726 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:48:39,726 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:48:39,726 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:48:39,732 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:48:39,782 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:48:39,806 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:48:39,806 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:48:39,807 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:48:39,807 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,808 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,810 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,812 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:48:39,991 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:48:39,991 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:48:39,995 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:48:39,995 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:50:35,954 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:50:35,967 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:50:35,967 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:50:35,973 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:50:35,985 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:50:36,035 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:50:36,059 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:50:36,060 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:50:36,060 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:50:36,060 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:50:36,062 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:50:36,062 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:50:36,063 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:50:36,336 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:50:36,336 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:50:36,338 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:52:15,110 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:52:15,123 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:52:15,123 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:52:15,128 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:52:15,142 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:52:15,190 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:52:15,214 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:52:15,215 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:52:15,215 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:52:15,216 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,217 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,218 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,218 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,508 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:52:15,508 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:52:15,510 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:52:15,510 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:52:15,510 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:52:15,516 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:52:15,565 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:52:15,585 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:52:15,587 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:52:15,587 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:52:15,588 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,589 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,590 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,592 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:52:15,756 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:52:15,756 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:52:15,758 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:52:15,758 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:52:52,119 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 27.jpg to pdf starting
2018-12-15 14:53:02,087 | INFO     | image_to_pdf.py-FileConversion-0051 | 27.jpg to Pdf successfully completed
2018-12-15 14:53:02,088 | INFO     | image_to_pdf.py-FileConversion-0060 | conversion of word 26.doc to pdf starting
2018-12-15 14:53:02,088 | INFO     | image_to_pdf.py-FileConversion-0061 | conversion of word /home/impadmin/Downloads/table_ocr/inputfiles/tables26.doc to pdf starting
2018-12-15 14:53:22,488 | INFO     | image_to_pdf.py-FileConversion-0060 | conversion of word 29.docx to pdf starting
2018-12-15 14:53:22,488 | INFO     | image_to_pdf.py-FileConversion-0061 | conversion of word /home/impadmin/Downloads/table_ocr/inputfiles/tables29.docx to pdf starting
2018-12-15 14:53:45,020 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 28.jpg to pdf starting
2018-12-15 14:54:05,131 | INFO     | image_to_pdf.py-FileConversion-0051 | 28.jpg to Pdf successfully completed
2018-12-15 14:54:05,133 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:54:05,149 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:54:05,149 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,154 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,157 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,162 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,165 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,169 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:54:05,172 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:05,181 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:05,222 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:05,245 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:05,245 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:54:05,245 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:05,246 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,247 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,248 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,250 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,556 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:05,557 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:05,559 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:05,559 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:05,559 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:05,568 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:05,612 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:05,632 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:05,633 | INFO     | csvgenerator.py-extractTableCoordinates_stream-0144 | Extracting table coordinates
2018-12-15 14:54:05,633 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:05,634 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,635 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,635 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,636 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:05,942 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:05,943 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:05,944 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:05,944 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:05,944 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:05,951 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:06,113 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:06,131 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:06,131 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:06,131 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:06,132 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,133 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,134 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,134 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,522 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:06,522 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:06,522 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:06,522 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,523 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,524 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,524 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:06,908 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:06,908 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:06,910 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:06,911 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:06,911 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:06,917 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:07,071 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:07,089 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:07,090 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:07,091 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:07,091 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,092 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,092 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,092 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,577 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:07,577 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:07,579 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:07,579 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:07,579 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:07,585 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:07,747 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:07,765 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:07,765 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:07,766 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:07,766 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,767 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,768 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:07,768 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,230 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:08,230 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:08,232 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:08,232 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:08,232 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:08,237 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:08,283 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:08,302 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:08,302 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:08,303 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:08,303 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,304 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,305 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,307 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,440 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:08,441 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:08,445 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:08,446 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:54:08,446 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
2018-12-15 14:54:08,457 | INFO     | csvgenerator.py-convertPDFToImage-0295 | Converting PDF to image
2018-12-15 14:54:08,649 | INFO     | csvgenerator.py-imagePreProcess-0266 | Pre-process the image
2018-12-15 14:54:08,673 | INFO     | csvgenerator.py-imageContoursProcessing-0196 | Processing the image contours
2018-12-15 14:54:08,673 | INFO     | csvgenerator.py-extractTableCoordinates_Grid-0170 | Extracting table coordinates
2018-12-15 14:54:08,675 | INFO     | csvgenerator.py-convertToCV-0061 | Applying camelot to save pdf to csv format
2018-12-15 14:54:08,677 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,679 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,680 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:08,681 | INFO     | csvgenerator.py-findIndex-0042 | Mapping the image points and pdf points
2018-12-15 14:54:09,160 | INFO     | csvgenerator.py-convertToCV-0084 | PDF is converted to csv successfully
2018-12-15 14:54:09,160 | INFO     | csvgenerator.py-deleteExtraCSVs-0378 | Deleting invalid CSVs
2018-12-15 14:54:09,161 | INFO     | csvgenerator.py-mergeFiles-0019 | Merging the multiple tables in one
2018-12-15 14:54:09,162 | INFO     | csvgenerator.py-mergeFiles-0036 | Merging is completed
2018-12-15 14:56:32,622 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 31.jpg to pdf starting
2018-12-15 14:56:43,858 | INFO     | image_to_pdf.py-FileConversion-0051 | 31.jpg to Pdf successfully completed
2018-12-15 14:56:43,858 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 29.jpg to pdf starting
2018-12-15 14:56:53,937 | INFO     | image_to_pdf.py-FileConversion-0051 | 29.jpg to Pdf successfully completed
2018-12-15 14:56:53,937 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 27.jpg to pdf starting
2018-12-15 14:57:08,614 | INFO     | image_to_pdf.py-FileConversion-0051 | 27.jpg to Pdf successfully completed
2018-12-15 14:57:08,614 | INFO     | image_to_pdf.py-FileConversion-0060 | conversion of word 26.doc to pdf starting
2018-12-15 14:57:08,614 | INFO     | image_to_pdf.py-FileConversion-0061 | conversion of word /home/impadmin/Downloads/table_ocr/inputfiles/tables26.doc to pdf starting
2018-12-15 14:57:30,225 | INFO     | image_to_pdf.py-FileConversion-0060 | conversion of word 29.docx to pdf starting
2018-12-15 14:57:30,225 | INFO     | image_to_pdf.py-FileConversion-0061 | conversion of word /home/impadmin/Downloads/table_ocr/inputfiles/tables29.docx to pdf starting
2018-12-15 14:57:49,626 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 30.jpg to pdf starting
2018-12-15 14:58:10,341 | INFO     | image_to_pdf.py-FileConversion-0051 | 30.jpg to Pdf successfully completed
2018-12-15 14:58:10,342 | INFO     | image_to_pdf.py-FileConversion-0039 | conversion of image 28.jpg to pdf starting
2018-12-15 14:58:27,127 | INFO     | image_to_pdf.py-FileConversion-0051 | 28.jpg to Pdf successfully completed
2018-12-15 14:58:27,129 | INFO     | csvgenerator.py-mainPDF-0410 | Starting the appication
2018-12-15 14:58:27,146 | INFO     | csvgenerator.py-documentType-0351 | Get the document type
2018-12-15 14:58:27,146 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,152 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,156 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,161 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,165 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,169 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,172 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,175 | INFO     | csvgenerator.py-splitPDF-0339 | Splitting the PDF into single page PDF
2018-12-15 14:58:27,178 | INFO     | csvgenerator.py-convertPDFToText-0304 | Converting PDF to text
